Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column35,Column35
http://allrecipes.com/recipe/blackberry-grunt/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/01/97/28/1972856.jpg,Blackberry Grunt,490,"soda,flour,butter,salt,buttermilk,blackberries,sugar,butter",6,8.5g,89.2g,10.2g,49.7g,13.2g,7.6g,680.3mg,5,1955.15242,326,2.608492283174526,27.37382490107856,3.130190739809432,15.252007820443994,4.050835075047499,2.3322989826031053,208.77144708748585,1.7279619999999998,0.530279476,629.5771047865413,B,8,Labels_MMCIS/Dessert-312-Blackberry Grunt.jpeg,0,0,images/good_images/Dessert-312-Blackberry Grunt-good.jpg,./attractive_dessert/Blackberry Grunt.jpg,./attractive_dessert/Blackberry Grunt.jpg
http://allrecipes.com/recipe/bread-pudding-i/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/17/52/175293.jpg,Bread Pudding I,264,"salt,egg,nutmeg,raisins,sugar,cinnamon,bread,milk,butter,cornstarch,butter,lemon juice,lemon zest",15,5.2g,38.5g,0.9g,30.3g,10.8g,6.2g,258.6mg,5,2258.3453700000005,151,3.453856130074559,25.571819424590487,0.5977827917436737,20.125353988703683,7.173393500924084,4.118059232011975,171.76292216101558,0.656844,0.4362778222889796,734.1537844585745,C,8,Labels_MMCIS/Dessert-313-Bread Pudding I.jpeg,4.214285714285714,14,images/good_images/Dessert-313-Bread Pudding I-good.jpg,./attractive_dessert/Bread Pudding I.jpg,./attractive_dessert/Bread Pudding I.jpg
http://allrecipes.com/recipe/peach-and-cream-cheese-torte/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/01/02/89/1028944.jpg,Peach and Cream Cheese Torte,422,"pecan,peach,vanilla,sugar,cinnamon,almond,egg,cream cheese,flour,butter",8,5.8g,37.4g,2.6g,25.4g,29.2g,14.3g,177.6mg,5,1477.884376,185,3.1396231500589327,20.245156174517945,1.4074172741643491,13.749384139913255,15.806378617538074,7.740795008,96.13742611,0.451104,0.2441890623248594,956.4101921,D,8,Labels_MMCIS/Dessert-356-Peach and Cream Cheese Torte.jpeg,4.75,4,images/good_images/Dessert-356-Peach and Cream Cheese Torte-good.jpg,./attractive_dessert/Peach and Cream Cheese Torte.jpg,./attractive_dessert/Peach and Cream Cheese Torte.jpg
http://allrecipes.com/recipe/peaches-and-cream-pudding-2/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/01/65/53/1655348.jpg?fix=44,Peaches and Cream Pudding,328,"vanilla,flour,sugar,egg,milk,cinnamon,peach",6,9.5g,54.5g,0.5g,43.3g,7.7g,3.7g,76.5mg,4,1632.93335,272,3.4906507359899286,20.02531211699485,0.1837184597889436,15.910018617722516,2.829264280749732,1.359516602438183,28.10892434770837,0.19431,0.071396668,504.5902455,B,5,Labels_MMCIS/Dessert-357-Peaches and Cream Pudding.jpeg,0,0,images/good_images/Dessert-357-Peaches and Cream Pudding-good.jpg,./attractive_dessert/Peaches and Cream Pudding.jpg,./attractive_dessert/Peaches and Cream Pudding.jpg
http://allrecipes.com/recipe/sunrise-salad/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/02/55/25578.jpg,Sunrise Salad,161,"strawberry,lemon juice,banana,sour cream",12,2.6g,21g,1.2g,3.5g,8.1g,5g,58.1mg,5,1810.09692,151,1.7236646090751873,13.921906457914972,0.7955375118808554,2.3203177429858286,5.369878205195774,3.3147396328368983,38.51727453356476,0.147574,0.097833877,446.8764910113211,C,6,Labels_MMCIS/Dessert-369-Sunrise Salad.jpeg,4.285714285714286,7,images/good_images/Dessert-369-Sunrise Salad-good.jpg,./attractive_dessert/Sunrise Salad.jpg,./attractive_dessert/Sunrise Salad.jpg
http://allrecipes.com/recipe/sweet-pie/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/01/11/67/1116755.jpg,Sweet Pie,433,"sugar,flour,ricotta cheese,vanilla,egg,butter,salt,flour",8,15.1g,56.7g,0.7g,34g,16.1g,8.8g,259.3mg,5,1416.030926,177,8.530887128379002,32.033198687356915,0.3954715887328014,19.20862002416464,9.095846540854431,4.971642829783789,146.49397565487916,0.658622,0.372094698,1024.2061055098734,D,8,Labels_MMCIS/Dessert-371-Sweet Pie.jpeg,4,1,images/good_images/Dessert-371-Sweet Pie-good.jpg,./attractive_dessert/Sweet Pie.jpg,./attractive_dessert/Sweet Pie.jpg
http://allrecipes.com/recipe/apple-streusel-pie/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/01/59/53/1595333.jpg,Apple Streusel Pie,777,"cinnamon,sugar,flour,butter,pecan,apple",8,6.4g,92.8g,6.3g,36.3g,44.2g,8.7g,604.6mg,5,2415.6125,302,2.119545249910737,30.733406123705684,2.0864273553808816,12.02179571433746,14.638109382196026,2.8812568240974072,200.2307903275049,1.535684,0.5085862074318624,1077.3726663527366,C,8,Labels_MMCIS/Dessert-378-Apple Streusel Pie.jpeg,5,5,images/good_images/Dessert-378-Apple Streusel Pie-good.jpg,./attractive_dessert/Apple Streusel Pie.jpg,./attractive_dessert/Apple Streusel Pie.jpg
http://allrecipes.com/recipe/applesauce-spice-cake/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/02/36/34/2363473.jpg,Applesauce Spice Cake,277,"oat,vegetable oil,apple,egg,sugar,walnut,raisins,nutmeg,flour,soda,cinnamon",12,4.3g,46.1g,1.8g,28.9g,9.2g,1.3g,122mg,5,1197.615,100,4.308563269498126,46.19180621485202,1.8035846244410767,28.957553136859502,9.218321413809948,1.3025888954296667,122.24295787878408,0.30988,0.3104971130121116,1162.0531806966346,C,8,Labels_MMCIS/Dessert-380-Applesauce Spice Cake.jpeg,3,2,images/good_images/Dessert-380-Applesauce Spice Cake-good.jpg,./attractive_dessert/Applesauce Spice Cake.jpg,./attractive_dessert/Applesauce Spice Cake.jpg
http://allrecipes.com/recipe/butter-mochi-cake/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/70/21/702146.jpg,Butter Mochi Cake,446,"vanilla,flour,milk,red bean paste,egg,sugar,butter",12,7.7g,79.6g,2.2g,23.9g,10.7g,6.2g,168.9mg,5,2252.2261900000003,188,4.102607473896748,42.41137076911444,1.1721735639704995,12.734067354043152,5.701025970220156,3.303398225735045,89.99096134,0.429006,0.228577042,994.9157726471512,B,7,Labels_MMCIS/Dessert-396-Butter Mochi Cake.jpeg,3.333333333333333,3,images/good_images/Dessert-396-Butter Mochi Cake-good.jpg,./attractive_dessert/Butter Mochi Cake.jpg,./attractive_dessert/Butter Mochi Cake.jpg
http://allrecipes.com/recipe/working-moms-hamentashen/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/19/31/193116.jpg,Working Mom's Hamentashen,155,"marmelade,egg,flour,sugar,butter",24,2.1g,29.9g,0.5g,15.8g,3g,0.5g,151.7mg,5,1088.9033,45,4.628510171656199,65.90116863453348,1.1020262313467135,34.82402891055616,6.612157388080282,1.1020262313467135,334.3547585905929,0.385318,0.849261087,1430.3286618747504,D,8,Labels_MMCIS/Dessert-405-Working Mom^s Hamentashen.jpeg,4.4,10,images/good_images/Dessert-405-Working Mom's Hamentashen-good.jpg,./attractive_dessert/Working Mom's Hamentashen.jpg,./attractive_dessert/Working Mom's Hamentashen.jpg
http://allrecipes.com/recipe/strawberry-yogurt-pie-ii/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/02/13/66/2136682.jpg,Strawberry Yogurt Pie II,246,"strawberry,yogurt,gelatin,egg,butter,sugar",8,4.1g,31.5g,1.2g,21.5g,12.3g,7.8g,150.6mg,5,1253,157,2.6177174780526733,20.11173184357542,0.7661612130885874,13.72705506783719,7.853152434,4.980047885075818,96.15323224,0.382524,0.2442292098962489,657.5915722,C,7,Labels_MMCIS/Dessert-407-Strawberry Yogurt Pie II.jpeg,4.333333333333333,3,images/good_images/Dessert-407-Strawberry Yogurt Pie II-good.jpg,./attractive_dessert/Strawberry Yogurt Pie II.jpg,./attractive_dessert/Strawberry Yogurt Pie II.jpg
http://allrecipes.com/recipe/paleo-lemon-tarts/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/01/02/58/1025886.jpg,Paleo Lemon Tarts,244,"egg,honey,lemon juice,lemon zest,almond,dates",4,9.5g,19.9g,4g,11.6g,16.5g,1.8g,45.8mg,5,407.63612,102,9.322039469907622,19.52721952117492,3.92506925,11.382700826413515,16.190910658260606,1.7662811627193389,44.94204291808096,0.116332,0.1141527890119256,1002.4422762143844,A,7,Labels_MMCIS/Dessert-414-Paleo Lemon Tarts.jpeg,2.6666666666666665,3,images/good_images/Dessert-414-Paleo Lemon Tarts-good.jpg,./attractive_dessert/Paleo Lemon Tarts.jpg,./attractive_dessert/Paleo Lemon Tarts.jpg
http://allrecipes.com/recipe/orange-meringue-pie-3/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/76/19/761940.jpg,Orange Meringue Pie,365,"orange juice,pie crust,sugar,cornstarch,salt,orange,lemon juice,egg,butter,orange zest,cream",8,5g,52.6g,1.3g,35.5g,15.8g,6.3g,194mg,5,1267.86666,158,3.1549058952303395,33.18961001782317,0.8202755327598882,22.39983185613541,9.969502628927872,3.975181427990228,122.4103487349372,0.49276,0.3109222857867404,964.2540802,C,8,Labels_MMCIS/Dessert-415-Orange Meringue Pie.jpeg,4.545454545454546,11,images/good_images/Dessert-415-Orange Meringue Pie-good.jpg,./attractive_dessert/Orange Meringue Pie.jpg,./attractive_dessert/Orange Meringue Pie.jpg
http://allrecipes.com/recipe/apple-enchilada-dessert/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/45/66/456621.jpg,Apple Enchilada Dessert,484,"sugar,margarine,cinnamon,tortilla,apple juice",6,4.5g,88.3g,2.8g,34.6g,13.5g,2.6g,399.7mg,5,1294.05304,216,2.086467800423389,40.94113483941894,1.298246631374553,16.04261908769984,6.259403401270167,1.205514729133514,185.3247066287175,1.015238,0.4707247548369424,939.5648265,C,7,Labels_MMCIS/Dessert-438-Apple Enchilada Dessert.jpeg,4.529126213592233,206,images/good_images/Dessert-438-Apple Enchilada Dessert-good.jpg,./attractive_dessert/Apple Enchilada Dessert.jpg,./attractive_dessert/Apple Enchilada Dessert.jpg
