Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34
http://allrecipes.com/recipe/garlic-and-herb-pull-apart-bread/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/02/27/16/2271681.jpg,Garlic and Herb Pull Apart Bread,267,"biscuit,garlic,basil,rosemary,parsley,butter",10,4g,25.2g,0.6g,4.2g,16.9g,7.8g,625.8mg,6,699.63213,70,5.717290314,36.01892898,0.857593547,6.003154829,24.15555158,11.14871611,894.4700696,1.589532,2.271953977,1597.804835,E,11,Labels_MMCIS/Snack-126-Garlic and Herb Pull Apart Bread.jpeg,4.666666667,12,images/good_images/Snack-126-Garlic and Herb Pull Apart Bread-good.jpg,images/bad_images/Snack-126-Garlic and Herb Pull Apart Bread-bad.jpg
http://allrecipes.com/recipe/gorgonzola-bread/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/00/02/57/25719.jpg,Gorgonzola Bread,357,"baguette,walnut,Gorgonzola cheese,pear,olive oil,butter",10,12.1g,32.4g,2.9g,4.7g,20.5g,5.7g,519.8mg,5,1184,118,10.21959459,27.36486486,2.449324324,3.969594595,17.31418919,4.814189189,439.0202703,1.320292,1.115111486,1262.405068,C,7,Labels_MMCIS/Snack-127-Gorgonzola Bread.jpeg,4.666666667,6,images/good_images/Snack-127-Gorgonzola Bread-good.jpg,images/bad_images/Snack-127-Gorgonzola Bread-bad.jpg
http://allrecipes.com/recipe/grilled-bell-peppers-with-goat-cheese/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/00/42/47/424728.jpg,Grilled Bell Peppers with Goat Cheese,92,"green pepper,garlic,lemon,olive oil,cheese",6,2.9g,2.5g,0.7g,1.3g,8.1g,3.1g,292.3mg,5,344.0125,57,5.057955743,4.360306675,1.220885869,2.267359471,14.12739363,5.406780277,509.8070564,0.742442,1.294909923,671.8109371,D,8,Labels_MMCIS/Snack-128-Grilled Bell Peppers with Goat Cheese.jpeg,4.4,5,images/good_images/Snack-128-Grilled Bell Peppers with Goat Cheese-good.jpg,images/bad_images/Snack-128-Grilled Bell Peppers with Goat Cheese-bad.jpg
http://allrecipes.com/recipe/party-corned-beef-puffs/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/01/93/59/1935936.jpg,Party Corned Beef Puffs,184,"beef,onion,mustard,mayonnaise,horseradish,beer,butter,flour,salt,egg",12,8g,9.8g,0.3g,0.3g,12g,6.2g,515.5mg,5,1042.9173,87,9.204948465,11.27606187,0.345185567,0.345185567,13.8074227,7.133835061,593.1438667,1.30937,1.506585421,886.4033994,D,9,Labels_MMCIS/Snack-129-Party Corned Beef Puffs.jpeg,0,0,images/good_images/Snack-129-Party Corned Beef Puffs-good.jpg,images/bad_images/Snack-129-Party Corned Beef Puffs-bad.jpg
http://allrecipes.com/recipe/pineapple-cheese-ball/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/00/00/57/5747.jpg,Pineapple Cheese Ball,168,"celery,cream cheese,green pepper,onion,pineapple,pecan",16,3g,7.6g,1.1g,5.6g,14.7g,6.6g,89.4mg,5,1315.024229,82,3.65012286,9.246977913,1.338378382,6.813562672,17.88560202,8.030270292,108.7736612,0.227076,0.2762851,855.8107259,D,9,Labels_MMCIS/Snack-130-Pineapple Cheese Ball.jpeg,4.416666667,36,images/good_images/Snack-130-Pineapple Cheese Ball-good.jpg,images/bad_images/Snack-130-Pineapple Cheese Ball-bad.jpg
http://allrecipes.com/recipe/spiced-maple-pumpkin-seeds/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/00/49/79/497988.jpg,Spiced Maple Pumpkin Seeds,136,"maple syrup,nutmeg,cinnamon,pumpkin seed,butter",8,3g,12.2g,0.8g,3g,8.9g,4.3g,44.2mg,6,227.8,28,10.53555751,42.84460053,2.809482002,10.53555751,31.25548727,15.10096576,155.2238806,0.112268,0.394268657,1999.665672,D,10,Labels_MMCIS/Snack-131-Spiced Maple Pumpkin Seeds.jpeg,3.25,4,images/good_images/Snack-131-Spiced Maple Pumpkin Seeds-good.jpg,images/bad_images/Snack-131-Spiced Maple Pumpkin Seeds-bad.jpg
http://allrecipes.com/recipe/stuffed-celery/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/00/20/63/206355.jpg,Stuffed Celery,121,"celery,cream cheese,walnut,olive,sour cream",16,1.7g,1.8g,0.6g,0.6g,7.1g,3.5g,186.7mg,5,904.8,57,3.006189213,3.183023873,1.061007958,1.061007958,12.55526083,6.189213086,330.1503095,0.474218,0.838581786,895.8493369,C,8,Labels_MMCIS/Snack-132-Stuffed Celery.jpeg,4.333333333,6,images/good_images/Snack-132-Stuffed Celery-good.jpg,images/bad_images/Snack-132-Stuffed Celery-bad.jpg
http://allrecipes.com/recipe/super-easy-dip-for-artichokes-or-asparagus/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/00/07/35/73530.jpg,Super Easy Dip for Artichokes or Asparagus,208,"mayonnaise,sesame oil,soy sauce",8,0.5g,1.2g,0g,0.4g,22.7g,3.4g,381.7mg,6,259.202643,32,1.543194141,3.703665938,0,1.234555313,70.061014,10.49372016,1178.074407,0.969518,2.992308994,2687.794815,E,10,Labels_MMCIS/Snack-133-Super Easy Dip for Artichokes or Asparagus.jpeg,3.5,2,images/good_images/Snack-133-Super Easy Dip for Artichokes or Asparagus-good.jpg,images/bad_images/Snack-133-Super Easy Dip for Artichokes or Asparagus-bad.jpg
http://allrecipes.com/recipe/texas-glazed-pecans/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/02/20/19/2201962.jpg,Texas Glazed Pecans,221,"pecan,salt,cinnamon,sugar,vanilla,egg",18,2.5g,14.9g,2.6g,12.2g,18.2g,1.6g,100.1mg,6,729.21333,41,6.171033653,36.77936057,6.417875,30.11464423,44.925125,3.949461538,247.0881875,0.254254,0.627603996,2283.980519,D,10,Labels_MMCIS/Snack-134-Texas Glazed Pecans.jpeg,4.733333333,15,images/good_images/Snack-134-Texas Glazed Pecans-good.jpg,images/bad_images/Snack-134-Texas Glazed Pecans-bad.jpg
http://allrecipes.com/recipe/turkey-lettuce-wraps-with-shiitake-mushrooms/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/02/28/34/2283482.jpg,Turkey Lettuce Wraps with Shiitake Mushrooms,481,"soy sauce,sugar,vinegar,sesame oil,orange zest,lettuce,garlic,ginger,chestnut,green onion,turkey,vegetable oil,mushroom,vegetable oil,noodle,Topping,bean,carrot,peanut,cilantro,chili sauce",4,29.9g,43.5g,4.9g,19.8g,22.4g,4.2g,1283.8mg,5,1728.564892,432,6.919034429,10.06615377,1.133888585,4.581835508,5.183490676,0.971904502,297.0788094,3.260852,0.754580176,466.0168234,A,6,Labels_MMCIS/Snack-135-Turkey Lettuce Wraps with Shiitake Mushrooms.jpeg,5,6,images/good_images/Snack-135-Turkey Lettuce Wraps with Shiitake Mushrooms-good.jpg,images/bad_images/Snack-135-Turkey Lettuce Wraps with Shiitake Mushrooms-bad.jpg
http://allrecipes.com/recipe/wheat-crackers/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/00/35/67/356792.jpg,Wheat Crackers,64,"flour,salt,vegetable oil",32,1.5g,9.2g,1g,0g,2.5g,0.4g,55.2mg,5,711.66667,22,6.744730648,41.36768131,4.496487098,0,11.24121775,1.798594839,248.2060878,0.140208,0.630443463,1204.8571,B,7,Labels_MMCIS/Snack-136-Wheat Crackers.jpeg,4.081081081,74,images/good_images/Snack-136-Wheat Crackers-good.jpg,images/bad_images/Snack-136-Wheat Crackers-bad.jpg
http://allrecipes.com/recipe/zippy-deviled-eggs-2/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/01/06/08/1060860.jpg,Zippy Deviled Eggs,147,"egg,pepper sauce,mayonnaise,mustard",12,6.4g,1.7g,0g,0.7g,12.6g,2.7g,238.6mg,5,770.8575,64,9.962930892,2.646403518,0,1.089695566,19.61452019,4.20311147,371.4305173,0.606044,0.943433514,958.0908534,C,8,Labels_MMCIS/Snack-137-Zippy Deviled Eggs.jpeg,4,1,images/good_images/Snack-137-Zippy Deviled Eggs-good.jpg,images/bad_images/Snack-137-Zippy Deviled Eggs-bad.jpg
http://allrecipes.com/recipe/chicken-lettuce-wraps/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/02/18/45/2184542.jpg,Chicken Lettuce Wraps,292,"pepper sauce,peanut butter,sesame oil,ginger,vinegar,soy sauce,red pepper,chicken,cilantro,lettuce,carrot,green onion",6,33.8g,10.7g,3.2g,4.4g,13.1g,2.2g,1892.9mg,5,1422.401632,237,14.25757644,4.513493134,1.349829722,1.856015868,5.525865426,0.928007934,798.466463,4.807966,2.028104816,515.6963712,C,7,Labels_MMCIS/Snack-138-Chicken Lettuce Wraps.jpeg,3.75,4,images/good_images/Snack-138-Chicken Lettuce Wraps-good.jpg,images/bad_images/Snack-138-Chicken Lettuce Wraps-bad.jpg
http://allrecipes.com/recipe/corn-fritters/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/00/01/91/19130.jpg,Corn Fritters,133,"egg,sugar,salt,flour,olive oil,milk,corn",4,8.1g,41.9g,2.5g,0g,6.1g,1.8g,617.7mg,5,1318.034524,330,2.458205715,12.71590364,0.758705468,0,1.851241341,0.546267937,187.460947,1.568958,0.476150805,168.9923564,A,5,Labels_MMCIS/Snack-139-Corn Fritters.jpeg,4.44,175,images/good_images/Snack-139-Corn Fritters-good.jpg,images/bad_images/Snack-139-Corn Fritters-bad.jpg
http://allrecipes.com/recipe/cream-cheese-and-crab-sushi-rolls/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/02/41/14/2411433.jpg,Cream Cheese and Crab Sushi Rolls,444,"nori,rice,vinegar,salt,ginger,cream cheese,crabmeat,cucumber",2,10.7g,79.9g,1.5g,2.4g,8.2g,4.9g,1474.8mg,4,852.76153,426,2.509494067,18.73911925,0.351798234,0.562877174,1.923163677,1.149207563,345.8880233,3.745992,0.878555579,435.981018,B,5,Labels_MMCIS/Snack-140-Cream Cheese and Crab Sushi Rolls.jpeg,5,6,images/good_images/Snack-140-Cream Cheese and Crab Sushi Rolls-good.jpg,images/bad_images/Snack-140-Cream Cheese and Crab Sushi Rolls-bad.jpg
http://allrecipes.com/recipe/creamy-guacamole-with-garlic/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/01/01/08/1010852.jpg,Creamy Guacamole with Garlic,109,"lime juice,avocado,salsa,cream cheese,garlic,salt,pepper sauce",9,1.9g,5.3g,3.2g,0.8g,9.9g,3g,253.6mg,5,645.380417,72,2.649600073,7.390989677,4.462484333,1.115621083,13.80581091,4.183579063,353.6518834,0.644144,0.898275784,636.4077204,C,7,Labels_MMCIS/Snack-141-Creamy Guacamole with Garlic.jpeg,5,2,images/good_images/Snack-141-Creamy Guacamole with Garlic-good.jpg,images/bad_images/Snack-141-Creamy Guacamole with Garlic-bad.jpg
http://allrecipes.com/recipe/easy-corn-fritters/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/00/34/00/340033.jpg,Easy Corn Fritters,143,"vegetable oil,corn,milk,potato,black pepper,egg",12,2.8g,16.3g,1.2g,1.1g,8.1g,1.2g,337.6mg,5,1942,162,1.730175077,10.07209063,0.741503605,0.679711637,5.005149331,0.741503605,208.6096807,0.857504,0.529868589,369.9561689,B,6,Labels_MMCIS/Snack-142-Easy Corn Fritters.jpeg,3,3,images/good_images/Snack-142-Easy Corn Fritters-good.jpg,images/bad_images/Snack-142-Easy Corn Fritters-bad.jpg
http://allrecipes.com/recipe/fabiennes-black-eyed-crab-cakes/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/01/09/65/1096554.jpg,Fabienne's 'Black-Eyed' Crab Cakes,131,"onion,bread,olive oil,mustard,lemon zest,Parmesan cheese,crabmeat,mayonnaise,egg,pea,cayenne pepper,seafood seasoning",12,10.4g,7.6g,0.3g,0.2g,7.4g,1.5g,276.7mg,5,787.40465,66,15.8495381,11.58235477,0.457198214,0.30479881,11.27755596,2.285991072,421.6891531,0.702818,1.071090449,835.8662347,C,7,Labels_MMCIS/Snack-143-Fabienne^s ^Black-Eyed^ Crab Cakes.jpeg,0,0,images/good_images/Snack-143-Fabienne's 'Black-Eyed' Crab Cakes-good.jpg,images/bad_images/Snack-143-Fabienne's 'Black-Eyed' Crab Cakes-bad.jpg
http://allrecipes.com/recipe/grilled-portobello-and-mozzarella/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/01/99/17/1991797.jpg,Grilled Portobello and Mozzarella,347,"oregano,basil,mozzarella cheese,mushroom,salad dressing,marinara sauce,red pepper",4,18.7g,25.7g,4.9g,13.6g,19.8g,7.6g,1883.3mg,5,1371.779867,343,5.452769924,7.493913746,1.428800675,3.965650854,5.773521096,2.216099007,549.1551657,4.783582,1.394854121,423.6305359,C,7,Labels_MMCIS/Snack-144-Grilled Portobello and Mozzarella.jpeg,4.833333333,12,images/good_images/Snack-144-Grilled Portobello and Mozzarella-good.jpg,images/bad_images/Snack-144-Grilled Portobello and Mozzarella-bad.jpg
http://allrecipes.com/recipe/hanky-pankies/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/02/05/70/2057089.jpg,Hanky Pankies,381,"cheese,bread,garlic,onion,black pepper,sausage",10,12.4g,25.2g,2.8g,3.7g,25.3g,10.3g,1031.7mg,6,1202.113333,120,10.31516718,20.96308169,2.329231299,3.077912788,21.04626852,8.568243707,858.2385468,2.620518,2.179925909,1326.972055,D,10,Labels_MMCIS/Snack-145-Hanky Pankies.jpeg,4.4375,16,images/good_images/Snack-145-Hanky Pankies-good.jpg,images/bad_images/Snack-145-Hanky Pankies-bad.jpg
http://allrecipes.com/recipe/homemade-chili-seasoning-popcorn/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/01/27/84/1278456.jpg,Homemade Chili Seasoning Popcorn,155,"chile pepper,cayenne pepper,onion,canola oil,popcorn,salt,garlic",4,3.1g,18.6g,3.7g,0.4g,8.2g,0.6g,291.6mg,6,134.4629972,34,9.22186792,55.33120752,11.00674558,1.189918441,24.39332805,1.784877662,867.4505437,0.740664,2.203324381,1930.50583,C,9,Labels_MMCIS/Snack-146-Homemade Chili Seasoning Popcorn.jpeg,0,0,images/good_images/Snack-146-Homemade Chili Seasoning Popcorn-good.jpg,images/bad_images/Snack-146-Homemade Chili Seasoning Popcorn-bad.jpg
http://allrecipes.com/recipe/huevos-endiablados/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/00/97/12/971228.jpg,Huevos Endiablados,139,"paprika,salt,garlic,mustard,mayonnaise,tuna,egg,red onion",6,11.9g,1.6g,0.1g,0.6g,9.3g,2.3g,316.2mg,5,475.165417,79,15.02634608,2.020349052,0.126271816,0.757630895,11.74327887,2.904251763,399.2714815,0.803148,1.014149563,734.8580252,C,7,Labels_MMCIS/Snack-147-Huevos Endiablados.jpeg,4.5,2,images/good_images/Snack-147-Huevos Endiablados-good.jpg,images/bad_images/Snack-147-Huevos Endiablados-bad.jpg
http://allrecipes.com/recipe/jeans-marinated-mushrooms/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/02/23/49/2234981.jpg,Jean's Marinated Mushrooms,141,"salad dressing,mushroom,butter,vinegar,vegetable oil,sugar,garlic,pepper sauce",12,1.2g,3.4g,0.4g,2.5g,14.2g,3.1g,292.4mg,6,788.95794,66,1.825192354,5.171378337,0.608397451,3.802484072,21.59810953,4.715080249,444.738537,0.742696,1.129635884,897.9015535,C,8,Labels_MMCIS/Snack-148-Jean^s Marinated Mushrooms.jpeg,4.333333333,9,images/good_images/Snack-148-Jean's Marinated Mushrooms-good.jpg,images/bad_images/Snack-148-Jean's Marinated Mushrooms-bad.jpg
http://allrecipes.com/recipe/new-years-eve-chicken-wings/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/00/94/73/947314.jpg,New Year's Eve Chicken Wings,308,"sauce,carrot,celery,blue cheese,salad dressing,vegetable oil,chicken",20,9.5g,6.6g,0.9g,2.1g,27.6g,5.1g,654.3mg,5,5646.266,282,3.365055773,2.337828221,0.318794757,0.743854434,9.776372562,1.806503626,231.7637887,1.661922,0.588680023,456.7742292,A,7,Labels_MMCIS/Snack-149-New Year^s Eve Chicken Wings.jpeg,5,1,images/good_images/Snack-149-New Year's Eve Chicken Wings-good.jpg,images/bad_images/Snack-149-New Year's Eve Chicken Wings-bad.jpg
http://allrecipes.com/recipe/okra-patties/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/01/38/40/1384032.jpg,Okra Patties,224,"onion,flour,egg,cornmeal,pepper,salt,okra,vegetable oil",6,4.8g,25.1g,3.7g,2.9g,12.3g,1.7g,467.1mg,5,1591.117857,265,1.810048192,9.46504367,1.395245481,1.093570783,4.638248491,0.641058735,176.1403147,1.186434,0.447396399,353.6544559,A,6,Labels_MMCIS/Snack-150-Okra Patties.jpeg,4.352941176,17,images/good_images/Snack-150-Okra Patties-good.jpg,images/bad_images/Snack-150-Okra Patties-bad.jpg
http://allrecipes.com/recipe/reindeer-munch/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/01/84/51/1845156.jpg,Reindeer Munch,174,"vanilla,cereal,pretzel,peanut,chocolate",24,3.2g,18.8g,0.8g,13.9g,9.9g,4.5g,187.6mg,6,795.6,33,9.653092006,56.71191554,2.413273002,41.9306184,29.86425339,13.57466063,565.9125189,0.476504,1.437417798,2197.59638,E,11,Labels_MMCIS/Snack-151-Reindeer Munch.jpeg,3,1,images/good_images/Snack-151-Reindeer Munch-good.jpg,images/bad_images/Snack-151-Reindeer Munch-bad.jpg
http://allrecipes.com/recipe/big-game-heroux-dip/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/00/97/11/971158.jpg,Super Bowl Heroux Dip,279,"chive,basil,pepper,ginger,black pepper,cilantro,celery,salt,garlic,onion,parsley,sugar,paprika,turmeric,lemon juice,horseradish sauce,mustard,mayonnaise",12,0.8g,4.6g,0.7g,2.2g,29.4g,4.4g,494.1mg,6,597.186397,50,1.607538291,9.243345173,1.406596005,4.4207303,59.07703219,8.8414606,992.8558369,1.255014,2.521853826,2347.241409,E,10,Labels_MMCIS/Snack-152-Super Bowl Heroux Dip.jpeg,0,0,images/good_images/Snack-152-Super Bowl Heroux Dip-good.jpg,images/bad_images/Snack-152-Super Bowl Heroux Dip-bad.jpg
http://allrecipes.com/recipe/sweet-and-sassy-popcorn/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/01/35/87/1358781.jpg,Sweet and Sassy Popcorn,632,"vegetable oil,honey,paprika,cayenne pepper,black pepper,popcorn",2,4.1g,50.8g,4.9g,26.5g,48.5g,6.8g,365.4mg,6,223.154173,112,3.674589585,45.5290612,4.391582675,23.7503961,43.46770607,6.094441263,327.4865938,0.928116,0.831815948,2371.506268,D,11,Labels_MMCIS/Snack-153-Sweet and Sassy Popcorn.jpeg,3,2,images/good_images/Snack-153-Sweet and Sassy Popcorn-good.jpg,images/bad_images/Snack-153-Sweet and Sassy Popcorn-bad.jpg
http://allrecipes.com/recipe/alis-amazing-bruschetta/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/00/01/55/15578.jpg,Ali's Amazing Bruschetta,176,"Parmesan cheese,bread,parsley,basil,oregano,olive oil,onion,tomato",6,5.6g,22.4g,1.9g,2.3g,7.2g,1.7g,288.4mg,5,702.3833333,117,4.783712598,19.13485039,1.623045346,1.964739103,6.150487626,1.452198467,246.3611988,0.732536,0.625757445,629.4655056,B,6,Labels_MMCIS/Snack-154-Ali^s Amazing Bruschetta.jpeg,4.532786885,122,images/good_images/Snack-154-Ali's Amazing Bruschetta-good.jpg,images/bad_images/Snack-154-Ali's Amazing Bruschetta-bad.jpg
http://allrecipes.com/recipe/almond-you-must-be-nuts-crackers/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/02/02/37/2023766.jpg,Almond 'You Must Be Nuts!' Crackers,184,"flour,walnut,salt,olive oil",5,0.6g,0.6g,0.4g,0.1g,3.7g,0.4g,233mg,6,185.218323,37,1.619710162,1.619710162,1.079806775,0.269951694,9.988212667,1.079806775,628.9874463,0.59182,1.597628114,2079.630102,D,7,Labels_MMCIS/Snack-155-Almond ^You Must Be Nuts!^ Crackers.jpeg,5,2,images/good_images/Snack-155-Almond 'You Must Be Nuts!' Crackers-good.jpg,images/bad_images/Snack-155-Almond 'You Must Be Nuts!' Crackers-bad.jpg
http://allrecipes.com/recipe/antipasto-on-a-stick/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/01/32/84/1328414.jpg,Antipasto on a Stick,183,"mozzarella cheese,salami,olive oil,basil,artichoke,tomato,olive",8,8.4g,3.4g,0.8g,0.1g,15.3g,4.2g,696.1mg,6,534.66167,67,12.56869601,5.087329339,1.197018668,0.149627333,22.89298202,6.284348006,1041.555868,1.768094,2.645551906,1146.421287,D,10,Labels_MMCIS/Snack-156-Antipasto on a Stick.jpeg,5,2,images/good_images/Snack-156-Antipasto on a Stick-good.jpg,images/bad_images/Snack-156-Antipasto on a Stick-bad.jpg
http://allrecipes.com/recipe/bacon-wrapped-bratwurst/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/00/17/41/174121.jpg,Bacon Wrapped Bratwurst,353,"beer,bratwurst,bacon,cayenne pepper,sugar",6,12.5g,16.1g,0.1g,11.2g,22.1g,7.5g,751.4mg,5,1673.86141,279,4.480657691,5.771087106,0.035845262,4.014669291,7.921802797,2.688394614,269.3412951,1.908556,0.68412689,529.7716016,B,7,Labels_MMCIS/Snack-157-Bacon Wrapped Bratwurst.jpeg,4.5,24,images/good_images/Snack-157-Bacon Wrapped Bratwurst-good.jpg,images/bad_images/Snack-157-Bacon Wrapped Bratwurst-bad.jpg
http://allrecipes.com/recipe/baked-brie-with-mushrooms-and-almonds/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/00/07/58/75852.jpg,Baked Brie with Mushrooms and Almonds,143,"butter,Brie cheese,tarragon,brandy,mushroom,almond,garlic",8,6.8g,2.1g,0.9g,0.8g,11.6g,6.8g,318.2mg,5,510.66765,64,10.652721,3.289810898,1.409918956,1.253261294,18.17228877,10.652721,498.4846798,0.808228,1.266151087,937.9288467,D,9,Labels_MMCIS/Snack-158-Baked Brie with Mushrooms and Almonds.jpeg,4.8,10,images/good_images/Snack-158-Baked Brie with Mushrooms and Almonds-good.jpg,images/bad_images/Snack-158-Baked Brie with Mushrooms and Almonds-bad.jpg
http://allrecipes.com/recipe/baked-cheese-spread/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/01/28/52/1285254.jpg,Baked Cheese Spread,197,"tomato,basil,garlic,bread,cream cheese,mozzarella,mayonnaise,green onion",24,6.4g,12.3g,0.7g,1.1g,13.6g,6.8g,224mg,5,1678.94866,70,9.148582304,17.58243162,1.000626189,1.572412583,19.4407374,9.720368698,320.2003806,0.56896,0.813308967,1179.022973,D,9,Labels_MMCIS/Snack-159-Baked Cheese Spread.jpeg,0,0,images/good_images/Snack-159-Baked Cheese Spread-good.jpg,images/bad_images/Snack-159-Baked Cheese Spread-bad.jpg
http://allrecipes.com/recipe/blue-cheese-chicken-wing-dip/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/00/36/15/361580.jpg,Blue Cheese Chicken Wing Dip,263,"blue cheese,cream cheese,butter,chicken,sauce",16,4.5g,2.6g,0.1g,2.2g,25.4g,8.7g,894.7mg,6,1329.2,83,5.416792055,3.129702076,0.120373157,2.648209449,30.57478182,10.47246464,1076.978634,2.272538,2.73552573,1325.463015,E,10,Labels_MMCIS/Snack-160-Blue Cheese Chicken Wing Dip.jpeg,4.454545455,44,images/good_images/Snack-160-Blue Cheese Chicken Wing Dip-good.jpg,images/bad_images/Snack-160-Blue Cheese Chicken Wing Dip-bad.jpg
http://allrecipes.com/recipe/cherry-pepper-poppers/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/00/69/05/690576.jpg,Cherry Pepper Poppers,278,"olive oil,pepper,salt,ham,provolone cheese",12,6.6g,2.1g,0g,0.1g,27g,6.8g,592.6mg,6,892.1,74,8.877928483,2.824795427,0,0.134514068,36.31879834,9.146956619,797.1303666,1.505204,2.024711131,1565.650129,E,10,Labels_MMCIS/Snack-161-Cherry Pepper Poppers.jpeg,3.833333333,6,images/good_images/Snack-161-Cherry Pepper Poppers-good.jpg,images/bad_images/Snack-161-Cherry Pepper Poppers-bad.jpg
http://allrecipes.com/recipe/doritos-popcorn/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/02/33/17/2331781.jpg,'Doritos®' Popcorn,96,"chili,popcorn,cayenne pepper,paprika,onion,garlic,cumin,salt,yeast",4,6.3g,16.8g,5g,0.5g,1.3g,0.1g,1174.1mg,5,119.863319,30,21.02394645,56.0638572,16.68567179,1.668567179,4.338274664,0.333713436,3918.129449,2.982214,9.9520488,1341.303756,C,7,Labels_MMCIS/Snack-162-^Doritos®^ Popcorn.jpeg,0,0,images/good_images/Snack-162-'Doritos®' Popcorn-good.jpg,images/bad_images/Snack-162-'Doritos®' Popcorn-bad.jpg
http://allrecipes.com/recipe/easy-mini-bagel-pizzas/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/02/04/62/2046272.jpg,Easy Mini Bagel Pizzas,232,"bagel,pizza sauce,pizza cheese,pepperoni",4,13.9g,30.3g,1.4g,0.5g,5.8g,2.8g,787.7mg,5,383.26667,96,14.50687063,31.62289066,1.461123661,0.521829879,6.053226595,2.922247322,822.0907912,2.000758,2.08811061,1013.745964,D,8,Labels_MMCIS/Snack-163-Easy Mini Bagel Pizzas.jpeg,5,2,images/good_images/Snack-163-Easy Mini Bagel Pizzas-good.jpg,images/bad_images/Snack-163-Easy Mini Bagel Pizzas-bad.jpg
http://allrecipes.com/recipe/grilled-jalapeno-poppers/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/01/09/83/1098344.jpg,Grilled Jalapeno Poppers,164,"bacon,jalapeno pepper,Cheddar cheese,garlic,Parmesan cheese,cream cheese",16,5.8g,1.6g,0.4g,0.6g,15g,7.6g,234.1mg,6,858.465,54,10.80999225,2.982066829,0.745516707,1.118275061,27.95687652,14.16481744,436.3136529,0.594614,1.108236678,1279.745033,D,9,Labels_MMCIS/Snack-164-Grilled Jalapeno Poppers.jpeg,4.928571429,14,images/good_images/Snack-164-Grilled Jalapeno Poppers-good.jpg,images/bad_images/Snack-164-Grilled Jalapeno Poppers-bad.jpg
http://allrecipes.com/recipe/jens-nachos/detail.aspx,Snack,http://images.media-allrecipes.com/userphotos/250x250/00/08/25/82513.jpg,Jen's Nachos,1355,"tortilla chip,beef,Cheddar cheese,barbecue sauce,tomato,corn",4,44.9g,123.7g,8.2g,35.5g,76.8g,28.4g,2648.2mg,5,2290.8,573,7.840055876,21.59944124,1.431814213,6.198707875,13.41016239,4.9589663,462.4061463,6.726428,1.174511612,990.5908853,D,8,Labels_MMCIS/Snack-165-Jen^s Nachos.jpeg,3.875,8,images/good_images/Snack-165-Jen's Nachos-good.jpg,images/bad_images/Snack-165-Jen's Nachos-bad.jpg
