Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34
http://allrecipes.com/recipe/skillet-spinach-lasagna/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/02/28/09/2280928.jpg,Skillet Spinach Lasagna,636,"ricotta cheese,Parmesan cheese,mozzarella cheese,spinach,tomato sauce,tomato,sausage,lasagna noodles pasta",4,34.3g,52g,4.8g,10g,32.7g,14.1g,1685.1mg,5,1970.36,493,6.963194543,10.55644654,0.974441219,2.030085873,6.638380804,2.86242108,342.0897704,4.280154,0.868908017,540.5722406,B,7,Labels_MMCIS/Pasta-140-Skillet Spinach Lasagna.jpeg,3,1,images/good_images/Pasta-140-Skillet Spinach Lasagna-good.jpg,images/bad_images/Pasta-140-Skillet Spinach Lasagna-bad.jpg
http://allrecipes.com/recipe/slovak-haluski/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/02/40/29/2402953.jpg,Slovak Haluski,361,"noodles pasta,salt,black pepper,cabbage,butter,yellow onion",8,10.2g,50.3g,6g,6.6g,14.2g,8g,122.1mg,5,1920.5,240,4.248893517,20.95287685,2.499349128,2.749284041,5.915126269,3.332465504,50.86175475,0.310134,0.129188857,629.6005415,A,6,Labels_MMCIS/Pasta-141-Slovak Haluski.jpeg,5,1,images/good_images/Pasta-141-Slovak Haluski-good.jpg,images/bad_images/Pasta-141-Slovak Haluski-bad.jpg
http://allrecipes.com/recipe/veggie-chicken-pasta/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/02/11/90/2119007.jpg,Veggie Chicken Pasta,496,"feta cheese,red pepper,olive oil,chicken broth,rotini pasta,chicken,asparagus,zucchini,yellow squash,onion,mushroom",4,40.2g,46g,6.1g,3.9g,18.1g,6.9g,442.2mg,5,1464.4205,366,10.98045268,12.56469709,1.666188093,1.065267797,4.943935161,1.884704564,120.7849795,1.123188,0.306793848,567.2285522,A,7,Labels_MMCIS/Pasta-142-Veggie Chicken Pasta.jpeg,0,0,images/good_images/Pasta-142-Veggie Chicken Pasta-good.jpg,images/bad_images/Pasta-142-Veggie Chicken Pasta-bad.jpg
http://allrecipes.com/recipe/baked-spaghetti-iii/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/00/16/51/165157.jpg,Baked Spaghetti III,395,"mozzarella cheese,olives,green pepper,salt,ketchup,tomato,thyme,cumin,black pepper,tomato paste,onion,spaghetti pasta,olive oil,garlic",8,15.9g,54.1g,3.9g,7.7g,13.2g,4.1g,344.4mg,5,2056.263423,257,6.185977856,21.04788692,1.517315323,2.995725125,5.135528786,1.595126365,133.9906147,0.874776,0.340336161,643.4140613,A,7,Labels_MMCIS/Pasta-143-Baked Spaghetti III.jpeg,2.5,2,images/good_images/Pasta-143-Baked Spaghetti III-good.jpg,images/bad_images/Pasta-143-Baked Spaghetti III-bad.jpg
http://allrecipes.com/recipe/cordon-bleu-salad/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/01/05/87/1058710.jpg,Cordon Bleu Salad,965,"chicken,farfalle pasta,Parmesan cheese,parsley,garlic,salt,sugar,olive oil,onion,vinegar,mustard,mayonnaise,honey,broccoli,ham,Swiss cheese",8,33.9g,60.8g,2.3g,18g,66.3g,16.3g,1005.8mg,6,2033.85353,254,13.33429355,23.91519315,0.904686583,7.080155866,26.0785741,6.411474478,395.6233761,2.554732,1.004883375,1589.204705,D,10,Labels_MMCIS/Pasta-144-Cordon Bleu Salad.jpeg,4,1,images/good_images/Pasta-144-Cordon Bleu Salad-good.jpg,images/bad_images/Pasta-144-Cordon Bleu Salad-bad.jpg
http://allrecipes.com/recipe/ellens-muffaletta-pasta-salad/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/02/14/65/2146536.jpg,Ellen's Muffaletta Pasta Salad,720,"olives,pepperoncini,olives,celery,green pepper,onion,provolone cheese,Cheddar cheese,salami,carrot,rotini pasta,red  pepper,artichoke,salad dressing",8,29.9g,53.2g,3.7g,6.1g,43.2g,16.6g,2597.4mg,5,2282.9098,285,10.47785594,18.64287411,1.296590868,2.137622783,15.13857446,5.817137409,910.2067896,6.597396,2.311925246,1056.369726,D,9,Labels_MMCIS/Pasta-145-Ellen^s Muffaletta Pasta Salad.jpeg,5,1,images/good_images/Pasta-145-Ellen's Muffaletta Pasta Salad-good.jpg,images/bad_images/Pasta-145-Ellen's Muffaletta Pasta Salad-bad.jpg
http://allrecipes.com/recipe/famous-restaurant-alfredo-sauce/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/00/20/57/205797.jpg,Famous Restaurant Alfredo Sauce,821,"fettuccine pasta,lemon,pepper,garlic,salt,cream cheese,butter",4,20g,85.8g,3.9g,4g,46g,27.9g,399mg,5,924,231,8.658008658,37.14285714,1.688311688,1.731601732,19.91341991,12.07792208,172.7272727,1.01346,0.438727273,1488.035844,D,9,Labels_MMCIS/Pasta-146-Famous Restaurant Alfredo Sauce.jpeg,3.790697674,43,images/good_images/Pasta-146-Famous Restaurant Alfredo Sauce-good.jpg,images/bad_images/Pasta-146-Famous Restaurant Alfredo Sauce-bad.jpg
http://allrecipes.com/recipe/habanero-pepper-cream-pasta/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/02/12/46/2124661.jpg,Habanero Pepper Cream Pasta,755,"tomato,cream,pepper,flour,Parmesan cheese,black pepper,garlic,shallot,butter,olive oil,cavatappi pasta",4,19g,53.6g,2.7g,4.3g,52.9g,31.9g,365.4mg,6,1046.022709,262,7.26561664,20.49668694,1.032482365,1.644323766,20.22900633,12.19858794,139.72928,0.928116,0.354912371,1208.78217,D,9,Labels_MMCIS/Pasta-147-Habanero Pepper Cream Pasta.jpeg,4.52173913,23,images/good_images/Pasta-147-Habanero Pepper Cream Pasta-good.jpg,images/bad_images/Pasta-147-Habanero Pepper Cream Pasta-bad.jpg
http://allrecipes.com/recipe/pasta-marsala-with-feta/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/01/94/22/1942260.jpg,Pasta Marsala with Feta,440,"olive oil,feta cheese,salt,black pepper,wine,chicken,sugar,peas,basil,garlic,onion,penne pasta",2,12.1g,55.8g,3.9g,7.4g,12.2g,4.1g,333.6mg,5,533.352487,267,4.53733705,20.92424854,1.462447479,2.774900345,4.574835703,1.537444786,125.0955074,0.847344,0.317742589,690.7971913,A,7,Labels_MMCIS/Pasta-148-Pasta Marsala with Feta.jpeg,0,0,images/good_images/Pasta-148-Pasta Marsala with Feta-good.jpg,images/bad_images/Pasta-148-Pasta Marsala with Feta-bad.jpg
http://allrecipes.com/recipe/simple-red-sauce-with-pasta/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/00/75/91/759122.jpg,Simple Red Sauce with Pasta,740,"garlic,penne pasta,bacon,red onion,olive oil,tomato,green pepper,Parmesan cheese,basil",4,25.9g,89.7g,5.6g,8g,32.1g,10g,553.5mg,5,1220.4,305,8.489019993,29.40019666,1.835463782,2.622091118,10.52114061,3.277613897,181.4159292,1.40589,0.46079646,1015.480826,B,7,Labels_MMCIS/Pasta-149-Simple Red Sauce with Pasta.jpeg,4,3,images/good_images/Pasta-149-Simple Red Sauce with Pasta-good.jpg,images/bad_images/Pasta-149-Simple Red Sauce with Pasta-bad.jpg
http://allrecipes.com/recipe/spicy-sesame-noodle-salad/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/01/32/53/1325391.jpg,Spicy Sesame Noodle Salad,203,"garlic,orange zest,sesame oil,sugar,serrano pepper,soy sauce,canola oil,carrot,lime juice,bean,linguine pasta,green onion,salt,black pepper ",6,4.1g,26.4g,4g,7.7g,9.8g,0.9g,486.7mg,5,913.024225,152,2.69434253,17.34893726,2.628626858,5.060106702,6.440135803,0.591441043,319.838173,1.236218,0.812388959,558.5308977,B,7,Labels_MMCIS/Pasta-150-Spicy Sesame Noodle Salad.jpeg,4,1,images/good_images/Pasta-150-Spicy Sesame Noodle Salad-good.jpg,images/bad_images/Pasta-150-Spicy Sesame Noodle Salad-bad.jpg
http://allrecipes.com/recipe/spinach-ziti/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/02/08/24/2082441.jpg,Spinach Ziti,196,"nutmeg,cream cheese,spinach,ziti pasta,tomato,red pepper ",6,6.7g,32.7g,2.7g,3.9g,4g,2.2g,193.5mg,5,799.675,133,5.027042236,24.53496733,2.025822991,2.926188764,3.001219245,1.650670585,145.183981,0.49149,0.368767312,615.7097321,A,7,Labels_MMCIS/Pasta-151-Spinach Ziti.jpeg,4.333333333,27,images/good_images/Pasta-151-Spinach Ziti-good.jpg,images/bad_images/Pasta-151-Spinach Ziti-bad.jpg
http://allrecipes.com/recipe/chicken-and-pasta-in-a-mango-cream-sauce/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/00/00/23/2346.jpg,Chicken and Pasta in a Mango Cream Sauce,600,"ginger,parsley,Parmesan cheese,cream,rigatoni pasta,olive oil,chicken,onion,green pepper,garlic,mango,salt,pepper ",4,24.8g,60.5g,5.4g,10.7g,29.4g,15.2g,674.9mg,5,1281.36666,320,7.741734126,18.88608527,1.685700173,3.340183675,9.17770094,4.744933819,210.6813049,1.714246,0.535130514,784.1877203,B,7,Labels_MMCIS/Pasta-152-Chicken and Pasta in a Mango Cream Sauce.jpeg,4.028571429,35,images/good_images/Pasta-152-Chicken and Pasta in a Mango Cream Sauce-good.jpg,images/bad_images/Pasta-152-Chicken and Pasta in a Mango Cream Sauce-bad.jpg
http://allrecipes.com/recipe/classic-carbonara-with-pancetta/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/00/18/55/185588.jpg,Classic Carbonara with Pancetta,838,"Parmesan cheese,egg,parsley,black pepper,salt,pine nuts,nutmeg,pancetta,onion,olive oil,penne pasta,cream",6,31.2g,62g,3.7g,4.3g,53.4g,26.1g,870.8mg,5,1714.1,286,10.92118313,21.70235109,1.295140307,1.505163059,18.69202497,9.135989732,304.8130214,2.211832,0.774225074,1228.121486,D,9,Labels_MMCIS/Pasta-153-Classic Carbonara with Pancetta.jpeg,4.083333333,12,images/good_images/Pasta-153-Classic Carbonara with Pancetta-good.jpg,images/bad_images/Pasta-153-Classic Carbonara with Pancetta-bad.jpg
http://allrecipes.com/recipe/classic-macaroni-salad-with-a-twist/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/01/99/72/1997251.jpg,Classic Macaroni Salad with a Twist,417,"red onion,salt,cilantro,macaroni pasta,chicken,mayonnaise,pineapple",10,15g,38.1g,1.7g,4.9g,22.6g,4g,385.4mg,5,1317.175,132,11.38800843,28.9255414,1.290640955,3.720082753,17.1579327,3.036802247,292.5958965,0.978916,0.743193577,1325.48492,C,7,Labels_MMCIS/Pasta-154-Classic Macaroni Salad with a Twist.jpeg,4,1,images/good_images/Pasta-154-Classic Macaroni Salad with a Twist-good.jpg,images/bad_images/Pasta-154-Classic Macaroni Salad with a Twist-bad.jpg
http://allrecipes.com/recipe/cold-spaghetti-salad/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/00/28/16/281610.jpg,Cold Spaghetti Salad,372,"tomato,mushroom,pepperoni,red onion,vinegar,salad dressing,spaghetti pasta,Parmesan cheese,salad,olives",12,15.4g,33.7g,2.1g,4g,19.2g,6.2g,1213mg,5,1858.76221,155,9.942100125,21.75641391,1.355740926,2.582363669,12.39534561,4.002663687,783.1017826,3.08102,1.989078528,1005.501139,D,8,Labels_MMCIS/Pasta-155-Cold Spaghetti Salad.jpeg,4.666666667,3,images/good_images/Pasta-155-Cold Spaghetti Salad-good.jpg,images/bad_images/Pasta-155-Cold Spaghetti Salad-bad.jpg
http://allrecipes.com/recipe/grandmas-best-ever-sour-cream-lasagna/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/01/00/11/1001130.jpg,Grandma's Best Ever Sour Cream Lasagna,670,"egg,Parmesan cheese,sour cream,sugar,oregano,basil,parsley,tomato sauce,tomato,garlic,beef,salt,black pepper,mozzarella cheese,olives,lasagna noodles pasta,sausage",8,41.3g,31.2g,2.4g,5.9g,42g,22g,2105.5mg,5,3134.893361,392,10.53943347,7.961993321,0.612461025,1.505633352,10.71806793,5.61422606,537.3069531,5.34797,1.364759661,715.8536326,D,8,Labels_MMCIS/Pasta-156-Grandma^s Best Ever Sour Cream Lasagna.jpeg,4.791666667,24,images/good_images/Pasta-156-Grandma's Best Ever Sour Cream Lasagna-good.jpg,images/bad_images/Pasta-156-Grandma's Best Ever Sour Cream Lasagna-bad.jpg
http://allrecipes.com/recipe/kims-chicken-alfredo/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/00/78/07/780701.jpg,Kim's Chicken Alfredo,669,"olive oil,garlic,chicken,black pepper,onion soup,mushroom soup,milk,peas,Parmesan cheese,fettuccine pasta",4,34.5g,96.7g,6.1g,7.8g,17g,4.1g,935.6mg,5,1390.53542,348,9.924234796,27.81662333,1.754719775,2.243740041,4.890202653,1.179401816,269.1337413,2.376424,0.683599703,805.7239419,A,6,Labels_MMCIS/Pasta-157-Kim^s Chicken Alfredo.jpeg,3.75,8,images/good_images/Pasta-157-Kim's Chicken Alfredo-good.jpg,images/bad_images/Pasta-157-Kim's Chicken Alfredo-bad.jpg
http://allrecipes.com/recipe/spaghetti-salad-i-2/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/00/01/49/14947.jpg,Spaghetti Salad I,338,"olives,spaghetti pasta,green onion,cucumber,tomato",8,8.6g,49.2g,3.7g,4.8g,11.9g,1.4g,527.8mg,5,1459.5,182,4.713943131,26.96813977,2.028091812,2.631038027,6.522781775,0.767386091,289.3045564,1.340612,0.734833573,775.6839466,A,6,Labels_MMCIS/Pasta-158-Spaghetti Salad I.jpeg,4.333333333,12,images/good_images/Pasta-158-Spaghetti Salad I-good.jpg,images/bad_images/Pasta-158-Spaghetti Salad I-bad.jpg
http://allrecipes.com/recipe/spaghetti-with-broccoli-and-chicken/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/00/40/80/408088.jpg,Spaghetti with Broccoli and Chicken,358,"chicken,spaghetti pasta,broccoli,garlic,olive oil,salt,black pepper,Parmesan cheese",8,19.5g,45.5g,3.2g,2.2g,10.2g,1.7g,68.5mg,5,1342.5,168,11.62011173,27.11359404,1.90689013,1.310986965,6.078212291,1.013035382,40.81936685,0.17399,0.103681192,893.184,A,5,Labels_MMCIS/Pasta-159-Spaghetti with Broccoli and Chicken.jpeg,4.142857143,14,images/good_images/Pasta-159-Spaghetti with Broccoli and Chicken-good.jpg,images/bad_images/Pasta-159-Spaghetti with Broccoli and Chicken-bad.jpg
http://allrecipes.com/recipe/spicy-sausage-broccoli-rabe-parmesan/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/00/65/94/659423.jpg,Spicy Sausage Broccoli Rabe Parmesan,605,"sausage,garlic,sausage,broccoli,tomato,black pepper,red pepper,rotini pasta,olive oil,Parmesan cheese",4,34.6g,55.5g,10.1g,4.6g,24.8g,9.1g,1084mg,5,1828.607709,457,7.568599832,12.14038412,2.209331165,1.006230036,5.424892365,1.990585505,237.1202953,2.75336,0.60228555,554.085819,A,7,Labels_MMCIS/Pasta-160-Spicy Sausage Broccoli Rabe Parmesan.jpeg,4.5,2,images/good_images/Pasta-160-Spicy Sausage Broccoli Rabe Parmesan-good.jpg,images/bad_images/Pasta-160-Spicy Sausage Broccoli Rabe Parmesan-bad.jpg
http://allrecipes.com/recipe/3-cheese-eggplant-lasagna/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/00/80/50/805077.jpg,3-Cheese Eggplant Lasagna,285,"garlic,mozzarella cheese,salt,onion,garlic,pecorino cheese,egg,ricotta cheese,carrot,spinach,olive oil,black pepper,olive oil,basil,oregano,tomato paste,canola oil",8,17.3g,20.8g,4.5g,5.5g,16g,6.3g,2475.1mg,5,3362.785466,420,4.115635725,4.94827879,1.070541084,1.308439103,3.8063683,1.498757518,588.8213863,6.286754,1.495606321,283.8689561,B,6,Labels_MMCIS/Pasta-161-3-Cheese Eggplant Lasagna.jpeg,4.666666667,3,images/good_images/Pasta-161-3-Cheese Eggplant Lasagna-good.jpg,images/bad_images/Pasta-161-3-Cheese Eggplant Lasagna-bad.jpg
http://allrecipes.com/recipe/cajun-pasta-fresca/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/00/04/01/40149.jpg,Cajun Pasta Fresca,294,"salt,tomato,parsley,vermicelli pasta,olive oil,garlic,Parmesan cheese,mozzarella cheese",8,12.2g,46.2g,3.2g,4.7g,7.5g,2.3g,1178.3mg,5,1417.05,177,6.887548075,26.08235419,1.806569987,2.653399668,4.234148407,1.298472178,665.2129424,2.992882,1.689640874,694.919276,C,7,Labels_MMCIS/Pasta-162-Cajun Pasta Fresca.jpeg,4.456790123,81,images/good_images/Pasta-162-Cajun Pasta Fresca-good.jpg,images/bad_images/Pasta-162-Cajun Pasta Fresca-bad.jpg
http://allrecipes.com/recipe/chicken-lasagna-iv/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/01/89/29/1892922.jpg,Chicken Lasagna IV,618,"Parmesan cheese,mayonnaise,sour cream,garlic,salt,chicken,Cheddar cheese,lasagna noodles pasta,chicken broth,onion,mushroom soup",8,41.2g,28.4g,1.5g,3.4g,37.6g,17.8g,1165.7mg,5,2203.75,275,14.95632445,10.30969938,0.544526375,1.234259784,13.64946115,6.461712989,423.1695973,2.960878,1.074850777,939.2870879,D,8,Labels_MMCIS/Pasta-163-Chicken Lasagna IV.jpeg,4.533333333,30,images/good_images/Pasta-163-Chicken Lasagna IV-good.jpg,images/bad_images/Pasta-163-Chicken Lasagna IV-bad.jpg
http://allrecipes.com/recipe/fire-roasted-tomato-and-spinach-pasta/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/00/85/94/859445.jpg,Fire-Roasted Tomato and Spinach Pasta,349,"linguine pasta,salt,pepper,spinach,tomato,garlic,olive oil",3,10g,53.3g,4.2g,3.4g,10.3g,2.8g,801.7mg,5,857.121,286,3.500089252,18.65547571,1.470037486,1.190030346,3.60509193,0.980024991,280.6021554,2.036318,0.712729475,511.4306615,A,6,Labels_MMCIS/Pasta-164-Fire-Roasted Tomato and Spinach Pasta.jpeg,4.3,20,images/good_images/Pasta-164-Fire-Roasted Tomato and Spinach Pasta-good.jpg,images/bad_images/Pasta-164-Fire-Roasted Tomato and Spinach Pasta-bad.jpg
http://allrecipes.com/recipe/island-style-linguine/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/01/19/26/1192624.jpg,Island Style Linguine,435,"linguine pasta,olive oil,garlic,anchovy paste,capers,caper juice,salt,black pepper,parsley,basil,sugar,oregano,olives,tomato",6,10g,52.5g,3.7g,4.4g,21.5g,3.1g,463.5mg,5,1056.125565,176,5.681142658,29.82599896,2.102022784,2.49970277,12.21445672,1.761154224,263.3209622,1.17729,0.668835244,1034.682652,A,7,Labels_MMCIS/Pasta-165-Island Style Linguine.jpeg,4,1,images/good_images/Pasta-165-Island Style Linguine-good.jpg,images/bad_images/Pasta-165-Island Style Linguine-bad.jpg
http://allrecipes.com/recipe/jims-birthday-pasta-salad/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/00/66/75/667592.jpg,Jim's Birthday Pasta Salad,170,"basil,salt,pepper,salad dressing,lemon,tomato,artichoke,bean,penne pasta",16,6g,29.9g,3.1g,1g,3g,0.5g,324.9mg,5,1392.8,87,6.892590465,34.34807582,3.56117174,1.148765078,3.446295233,0.574382539,373.2337737,0.825246,0.948013785,817.6404365,B,6,Labels_MMCIS/Pasta-166-Jim^s Birthday Pasta Salad.jpeg,4.333333333,3,images/good_images/Pasta-166-Jim's Birthday Pasta Salad-good.jpg,images/bad_images/Pasta-166-Jim's Birthday Pasta Salad-bad.jpg
http://allrecipes.com/recipe/katies-chicken-and-broccoli-pasta/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/01/11/73/1117350.jpg,Katie's Chicken and Broccoli Pasta,423,"asparagus,mushroom,broccoli,capers,lemon juice,chicken,olive oil,penne pasta",6,21.6g,61.3g,5.3g,4.8g,11.5g,1.8g,185.4mg,5,1556.74692,259,8.325052604,23.62619095,2.042721241,1.85001169,4.432319673,0.693754384,71.45670152,0.470916,0.181500022,682.5835506,A,5,Labels_MMCIS/Pasta-167-Katie^s Chicken and Broccoli Pasta.jpeg,3.5,6,images/good_images/Pasta-167-Katie's Chicken and Broccoli Pasta-good.jpg,images/bad_images/Pasta-167-Katie's Chicken and Broccoli Pasta-bad.jpg
http://allrecipes.com/recipe/missys-lasagna/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/00/59/22/592284.jpg,Missy's Lasagna,582,"lasagna noodles pasta,bread crumbs,milk,ricotta cheese,cottage cheese,mozzarella cheese,egg,mushroom,tomato sauce,green  pepper,onion,beef",6,37.4g,47.5g,3.9g,6.8g,20.7g,9.5g,1025.7mg,5,2482.8,414,9.038182697,11.47897535,0.942484292,1.643305945,5.002416626,2.29579507,247.8733688,2.605278,0.629598357,588.8636056,A,7,Labels_MMCIS/Pasta-168-Missy^s Lasagna.jpeg,4,6,images/good_images/Pasta-168-Missy's Lasagna-good.jpg,images/bad_images/Pasta-168-Missy's Lasagna-bad.jpg
http://allrecipes.com/recipe/pasta-with-cilantro-pesto-and-barley/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/00/75/48/754805.jpg,Pasta with Cilantro Pesto and Barley,412,"cilantro,green onion,tomato,vegetable broth,Parmesan cheese,arugula,salt,pepper,orecchiette pasta,barley",4,14.2g,81.6g,8.7g,2.4g,3.6g,1.3g,303.1mg,4,1192.7,298,4.762304016,27.36647942,2.917749644,0.804896453,1.20734468,0.435985579,101.6517146,0.769874,0.258195355,578.5064476,A,4,Labels_MMCIS/Pasta-169-Pasta with Cilantro Pesto and Barley.jpeg,3,2,images/good_images/Pasta-169-Pasta with Cilantro Pesto and Barley-good.jpg,images/bad_images/Pasta-169-Pasta with Cilantro Pesto and Barley-bad.jpg
http://allrecipes.com/recipe/pasta-with-vegetables/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/02/32/19/2321979.jpg,Pasta with Vegetables,516,"salt,pepper,rotini pasta,broccoli,carrot,garlic,green  pepper,olive oil,vinegar,basil,oregano,red  pepper",4,13g,72.5g,6g,6.5g,19.7g,2.8g,44.4mg,5,962.66986,241,5.401644132,30.12455381,2.493066522,2.700822066,8.185568415,1.163431044,18.44869227,0.112776,0.046859678,897.6654987,A,5,Labels_MMCIS/Pasta-170-Pasta with Vegetables.jpeg,4.375,8,images/good_images/Pasta-170-Pasta with Vegetables-good.jpg,images/bad_images/Pasta-170-Pasta with Vegetables-bad.jpg
http://allrecipes.com/recipe/penne-pasta-with-veggies/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/00/55/54/555440.jpg,Penne Pasta with Veggies,522,"olive oil,ham,tomato,Parmesan cheese,garlic,butter,red  pepper,penne pasta,asparagus,zucchini,broccoli",10,19.9g,42.5g,4g,3.1g,31.8g,15.5g,785.7mg,5,1846.78533,185,10.77548087,23.01296166,2.165925804,1.678592498,17.21911014,8.392962489,425.441976,1.995678,1.080622619,1183.412909,D,8,Labels_MMCIS/Pasta-171-Penne Pasta with Veggies.jpeg,4.4375,32,images/good_images/Pasta-171-Penne Pasta with Veggies-good.jpg,images/bad_images/Pasta-171-Penne Pasta with Veggies-bad.jpg
http://allrecipes.com/recipe/slow-cooker-lasagna/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/00/70/29/702916.jpg,Slow Cooker Lasagna,446,"salt,cottage cheese,Parmesan cheese,mozzarella cheese,lasagna noodles pasta,oregano,tomato,beef,onion,garlic,tomato sauce",10,31.2g,35.7g,3.2g,7.5g,20.3g,10.2g,1420.2mg,5,2727.7,273,11.43820801,13.08794955,1.17314954,2.749569234,7.442167394,3.739414158,520.6584302,3.607308,1.322472413,684.5741101,C,7,Labels_MMCIS/Pasta-172-Slow Cooker Lasagna.jpeg,4.022727273,132,images/good_images/Pasta-172-Slow Cooker Lasagna-good.jpg,images/bad_images/Pasta-172-Slow Cooker Lasagna-bad.jpg
http://allrecipes.com/recipe/spinach-and-tomato-rotini/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/01/37/06/1370648.jpg,Spinach and Tomato Rotini,597,"rotini pasta,tomato,olive oil,garlic,spinach",2,19.4g,98.7g,6.5g,7g,14g,4.1g,663mg,5,793.661418,397,4.888734556,24.87206705,1.637978073,1.763976386,3.527952772,1.033186169,167.0737634,1.68402,0.424367359,629.8705073,A,6,Labels_MMCIS/Pasta-173-Spinach and Tomato Rotini.jpeg,3,1,images/good_images/Pasta-173-Spinach and Tomato Rotini-good.jpg,images/bad_images/Pasta-173-Spinach and Tomato Rotini-bad.jpg
http://allrecipes.com/recipe/thai-style-chicken-with-noodles/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/01/26/53/1265362.jpg,Thai-Style Chicken with Noodles,451,"cilantro,lime juice,basil,soy sauce,chicken,red chile pepper,ginger,onion,vegetable oil,sesame oil,cornstarch,coconut milk,noodles pasta,cream,lime",6,21.7g,54.1g,2.4g,1.9g,16.3g,10g,212.2mg,5,1468.50656,245,8.866150383,22.1040892,0.980588061,0.776298881,6.659827247,4.085783587,86.70032771,0.538988,0.220218832,771.4967783,B,6,Labels_MMCIS/Pasta-174-Thai-Style Chicken with Noodles.jpeg,3.666666667,9,images/good_images/Pasta-174-Thai-Style Chicken with Noodles-good.jpg,images/bad_images/Pasta-174-Thai-Style Chicken with Noodles-bad.jpg
http://allrecipes.com/recipe/tomato-and-basil-pasta-sauce/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/00/44/80/448079.jpg,Tomato and Basil Pasta Sauce,155,"garlic,tomato,red pepper,balsamic vinegar,sugar,basil,salt,black pepper,olive oil,onion",4,2.4g,14.9g,2.9g,8.9g,10.5g,1.5g,293.1mg,5,1059.518333,265,0.906072099,5.625197615,1.09483712,3.360017367,3.964065433,0.566295062,110.6540551,0.744474,0.2810613,244.9996304,A,5,Labels_MMCIS/Pasta-175-Tomato and Basil Pasta Sauce.jpeg,4.666666667,15,images/good_images/Pasta-175-Tomato and Basil Pasta Sauce-good.jpg,images/bad_images/Pasta-175-Tomato and Basil Pasta Sauce-bad.jpg
http://allrecipes.com/recipe/tomato-cream-sauce-for-pasta/detail.aspx,Pasta,http://images.media-allrecipes.com/userphotos/250x250/00/37/62/376244.jpg,Tomato-Cream Sauce for Pasta,182,"butter,cream,black pepper,salt,oregano,sugar,basil,tomato,garlic,onion,olive oil",5,1.7g,6.7g,1.2g,3.7g,16.6g,7.7g,270.3mg,5,687.1125,137,1.237060889,4.875475268,0.873219451,2.69242664,12.07953574,5.603158144,196.6926813,0.686562,0.499599411,554.4926049,C,8,Labels_MMCIS/Pasta-176-Tomato-Cream Sauce for Pasta.jpeg,4.534412955,247,images/good_images/Pasta-176-Tomato-Cream Sauce for Pasta-good.jpg,images/bad_images/Pasta-176-Tomato-Cream Sauce for Pasta-bad.jpg
